Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N3287,65548.25,45434.25,41,26,64763,45850,0,0
N2905,86564.25,61809.75,51,33,86674,62847,0,0
N1520,146547.25,104650.125,86,66,155473,109447,0,0
N2535,105488.25,75289.5,63,44,107293,76680,0,0
N2758,93863.0,67225.5,55,39,94491,68476,0,0
N2536,64440.375,42871.375,44,25,72552,49412,0,0
N1203,139069.0,99000.875,84,54,148144,104115,0,0
N3191,70965.75,49703.75,44,28,70275,50199,0,0
N3150,72980.75,51279.25,44,29,72368,51842,0,0
N1743,140942.5,100144.25,78,63,148369,103845,0,0
N3354,62104.0,42892.5,38,25,61295,43185,0,0
N2432,110475.0,78736.5,66,46,112801,80187,0,0
N3193,70810.75,49581.25,44,27,70115,50075,0,0
N2837,89579.25,64012.25,53,36,89907,65216,0,0
N1162,137513.125,97750.25,83,52,146614,102865,0,0
N2339,114657.75,81564.75,67,51,117436,83071,0,0
N2264,117451.25,83519.25,69,52,120502,85000,0,0
N2405,65541.0,43064.625,42,26,74217,49839,0,0
N1405,144637.25,103442.875,83,62,153665,108464,0,0
N2042,129875.875,92142.125,74,56,135021,94577,0,0
N2890,87103.5,62202.5,51,34,87255,63279,0,0
N1208,139320.875,99203.25,83,55,148400,104328,0,0
N2580,103218.25,73723.5,62,43,104790,75070,0,0
N308,89049.75,61567.75,50,38,100442,63919,0,0
N2060,68294.25,43315.25,46,27,78491,50836,0,0
N3131,73982.75,52032.5,44,29,73432,52674,0,0
N912,126690.75,89567.125,76,48,135758,94614,0,0
N2646,99777.75,71369.75,59,40,100952,72632,0,0
N610,111793.0,75904.625,66,45,124819,80086,0,0
N1175,138044.75,98163.875,84,53,147135,103293,0,0
N1963,69360.0,43376.125,50,28,80342,50967,0,0
N1952,69588.0,43394.5,50,28,80747,50987,0,0
N1014,65414.5,36703.875,44,20,79673,43043,0,0
N446,99713.25,68213.5,56,42,111928,71567,0,0
N480,101966.25,69640.875,59,43,114341,73125,0,0
N1139,136858.75,97226.375,82,52,145958,102322,0,0
N2716,95779.25,68646.75,56,39,96549,69848,0,0
N935,127553.25,90265.125,76,49,136543,95310,0,0
N112,63723.875,28734.375,138,16,73902,32547,0,0
N57,68236.25,48929.25,40,34,75543,49817,0,0
N516,56560.5,32285.0,35,21,68676,37170,0,0
N423,97612.0,66959.0,55,41,109618,70087,0,0
N1944,69810.0,43366.25,50,29,81177,51000,0,0
N114,63651.75,28770.375,137,16,73849,32589,0,0
N2534,105563.25,75345.0,63,44,107374,76732,0,0
N3406,59512.25,40958.25,37,24,58688,41147,0,0
N882,62931.5,35495.75,42,22,76613,41449,0,0
N2348,66033.625,43161.25,45,27,74953,50023,0,0
N212,61785.5,29592.625,111,18,72477,33671,0,0
N2402,65596.375,43071.875,42,26,74305,49861,0,0
N2765,93493.0,66973.0,55,39,94081,68201,0,0
N2434,65379.5,42997.125,44,27,73991,49782,0,0
N2464,108847.75,77612.0,64,45,110980,79033,0,0
N1351,70428.25,39824.25,47,26,85675,46890,0,0
N2778,92664.25,66364.25,55,38,93184,67579,0,0
N3167,58382.75,40214.375,32,21,64215,45655,0,0
N240,84368.75,58450.75,47,38,95455,60468,0,0
N1594,144902.0,103410.375,85,64,153364,107771,0,0
N2137,125570.375,89149.125,74,54,129951,91136,0,0
N1847,138337.25,98150.625,78,61,145022,101406,0,0
N2734,94933.5,68028.75,55,39,95639,69246,0,0
N2239,67105.0,43322.625,46,29,76577,50466,0,0
N2466,108710.5,77519.75,64,45,110828,78935,0,0
N1864,137782.375,97733.5,77,61,144314,100918,0,0
N970,64767.0,36418.5,44,20,78850,42611,0,0
N312,59617.0,30568.375,80,20,70888,34928,0,0
N2950,60662.5,41407.875,34,22,67285,47425,0,0
N1576,73271.625,41815.375,47,30,88991,49470,0,0
N2841,89343.5,63833.25,53,36,89658,65036,0,0
N1881,137153.25,97273.875,76,61,143523,100389,0,0
N350,58808.0,30876.625,69,21,70283,35363,0,0
N1458,145857.25,104264.25,84,65,154860,109199,0,0
N279,60657.0,30051.125,96,19,71663,34324,0,0
N2111,67883.625,43403.375,44,28,77722,50731,0,0
N2227,67180.0,43327.125,46,29,76691,50493,0,0
N2561,104256.0,74456.25,63,44,105926,75796,0,0
N1069,134244.0,95191.75,81,52,143318,100323,0,0
N3420,58682.75,40373.75,37,24,57846,40509,0,0
N3334,62947.25,43505.0,40,25,62153,43856,0,0
N3410,59286.75,40801.5,37,24,58458,40973,0,0
N1826,138871.0,98539.875,79,61,145730,101921,0,0
N2708,96229.25,68937.75,56,39,97053,70169,0,0
N315,89500.25,61860.0,50,38,100918,64241,0,0
N2406,111643.5,79535.5,66,47,114096,81001,0,0
N2586,102921.75,73520.0,62,42,104462,74864,0,0
N2967,83158.0,59158.25,50,33,83073,60089,0,0
N834,123736.5,86775.625,76,47,133984,91744,0,0
N1215,68458.125,38443.0,45,24,83365,45194,0,0
N1828,71823.75,43106.125,50,31,85123,51007,0,0
N278,60731.625,30023.5,96,20,71716,34281,0,0
N537,106583.75,72585.125,64,44,119257,76361,0,0
N842,123935.5,87011.625,76,47,134034,91976,0,0
N3189,58022.5,40006.875,32,20,63751,45354,0,0
N1344,143211.75,102375.5,83,60,152224,107437,0,0
N1670,74362.125,42662.125,47,30,90278,50609,0,0
N3160,58463.0,40245.125,32,21,64331,45729,0,0
N1858,71231.0,43189.5,50,31,83958,51037,0,0
N3348,62336.25,43067.0,38,25,61529,43368,0,0
N1475,146345.25,104612.625,84,66,155349,109519,0,0
N879,62817.25,35438.75,41,22,76471,41373,0,0
N3074,77139.25,54530.25,45,30,76709,55181,0,0
N2709,96154.25,68889.5,56,39,96969,70116,0,0
N2026,130814.25,92760.625,76,56,136110,95295,0,0
N955,128340.0,90856.875,77,49,137300,95882,0,0
N384,94607.75,65129.75,54,40,106391,67987,0,0
N2655,99180.5,70966.0,59,40,100289,72215,0,0
N629,58641.5,33255.5,37,19,71262,38545,0,0
N993,130417.0,92349.25,80,51,139422,97415,0,0
N326,90294.0,62380.25,51,38,101755,64808,0,0
N1644,143754.75,102563.125,82,64,151949,106735,0,0
N203,82136.75,56893.0,45,38,93065,58718,0,0
N2879,87568.25,62547.25,52,35,87751,63647,0,0
N190,81082.25,56162.5,45,37,91910,57870,0,0
N101,72768.75,51203.5,41,35,81695,52266,0,0
N2149,67543.625,43342.625,44,29,77235,50624,0,0
N1711,141893.0,101013.875,80,62,149610,104913,0,0
N3253,57293.5,39610.875,32,20,62765,44669,0,0
N438,98963.5,67772.25,56,41,111074,71023,0,0
N2790,62375.25,42201.625,39,24,69637,48507,0,0
N2559,104330.5,74511.75,63,44,106006,75848,0,0
N716,119954.875,81511.5,72,45,133423,86147,0,0
N2613,101734.5,72675.75,60,42,103165,74032,0,0
N2267,117383.5,83468.75,69,52,120429,84954,0,0
N853,124266.75,87367.375,77,48,134160,92373,0,0
N1816,139284.625,98848.0,79,61,146270,102301,0,0
N235,84050.75,58229.0,46,38,95115,60216,0,0
N2871,61666.75,41954.375,39,23,68608,48097,0,0
N416,97274.5,66753.25,55,41,109255,69853,0,0
N3204,70185.75,49065.75,44,27,69482,49569,0,0
N494,56239.5,32114.0,34,21,68296,36967,0,0
N1125,136378.0,96831.375,83,52,145486,101955,0,0
N628,113496.75,77041.75,66,45,126625,81327,0,0
N1305,142212.5,101532.0,81,60,151269,106645,0,0
N1712,141861.25,100979.125,79,62,149567,104872,0,0
N2292,116522.0,82870.5,69,52,119480,84357,0,0
N3313,63895.75,44221.25,40,26,63101,44586,0,0
N3176,71678.25,50284.5,44,29,70999,50764,0,0
N817,61948.75,35052.5,41,20,75310,40749,0,0
N1919,135940.0,96347.25,77,58,141973,99310,0,0
N858,124455.5,87573.625,77,48,134245,92604,0,0
N3310,64049.75,44330.75,40,26,63259,44708,0,0
N968,129206.75,91468.625,78,50,138180,96516,0,0
N1161,137459.125,97709.75,83,52,146559,102822,0,0
N938,64261.0,36149.5,43,19,78235,42294,0,0
N2956,60620.25,41385.375,34,23,67230,47395,0,0
N2719,62947.25,42399.875,41,25,70477,48818,0,0
N3314,63814.5,44156.25,40,26,63022,44525,0,0
N3134,73828.75,51918.0,44,29,73268,52546,0,0
N2480,64956.375,42934.375,44,26,73315,49615,0,0
N2625,101137.75,72261.25,60,42,102510,73616,0,0
N1518,146604.0,104694.625,86,66,155549,109513,0,0
N2354,114056.0,81176.75,67,50,116765,82659,0,0
N81,70409.5,49976.0,40,34,78532,50951,0,0
N2410,65510.0,43051.125,42,27,74173,49826,0,0
N580,109762.0,74609.125,66,45,122641,78627,0,0
N2810,91053.0,65136.75,53,36,91467,66353,0,0
N2567,103961.75,74246.5,62,44,105606,75588,0,0
N3230,57506.5,39733.125,32,20,63055,44884,0,0
N2675,63371.0,42544.5,41,24,71027,48985,0,0
N2356,113990.5,81138.75,67,50,116690,82613,0,0
N2147,124893.375,88680.125,73,54,129157,90601,0,0
N1566,145686.25,103948.375,85,65,154348,108488,0,0
N2013,131596.0,93297.75,77,57,137000,95888,0,0
N689,118055.5,80221.625,69,45,131425,84753,0,0
N488,56046.25,32008.875,34,21,68068,36847,0,0
N2130,67705.5,43384.625,44,29,77464,50681,0,0
N666,116598.25,79207.125,67,45,129899,83679,0,0
N1082,66341.75,37151.25,44,21,80830,43664,0,0
N2285,66605.125,43306.0,45,28,75797,50254,0,0
N1936,70053.0,43356.75,51,29,81627,51015,0,0
N3417,58910.25,40532.25,37,24,58077,40683,0,0
N2553,104617.75,74702.25,63,44,106326,76056,0,0
N602,58261.0,33084.75,36,21,70790,38289,0,0
N1779,72801.375,43003.75,48,31,87035,50954,0,0
N2838,62002.25,42060.375,39,24,69098,48298,0,0
N136,63291.875,28951.125,133,16,73579,32799,0,0
N852,124217.75,87316.125,77,48,134139,92316,0,0
N3200,57851.0,39918.875,32,20,63519,45202,0,0
N440,99150.75,67879.25,56,42,111318,71177,0,0
N2893,86874.0,62038.75,51,33,87006,63095,0,0
N1515,146635.125,104723.0,86,66,155587,109546,0,0
N2304,115923.75,82449.0,68,52,118825,83943,0,0
N798,122836.375,85422.5,74,46,134025,90344,0,0
N1323,69962.25,39512.25,47,26,85114,46472,0,0
N2422,65417.125,43015.125,43,27,74038,49793,0,0
N772,122290.75,84247.875,73,46,134453,89065,0,0
N2058,129120.25,91640.625,74,56,134133,93986,0,0
N3379,61039.75,42095.25,37,25,60217,42331,0,0
N2186,122269.25,86811.0,71,53,126122,88582,0,0
N3094,75994.25,53619.25,44,30,75518,54275,0,0
N181,80534.25,55781.75,45,37,91304,57448,0,0
N3330,63186.75,43689.25,40,26,62390,44037,0,0
N2486,64864.25,42926.5,44,26,73177,49579,0,0
N1850,138249.25,98091.625,78,61,144904,101324,0,0
N2056,129284.25,91749.625,74,56,134329,94118,0,0
N2352,114124.5,81223.25,67,50,116840,82705,0,0
N2237,67130.0,43324.125,46,29,76615,50475,0,0
N888,125845.25,88879.375,77,48,135087,93927,0,0
N431,98283.5,67367.25,55,41,110344,70555,0,0
N1026,132067.75,93564.625,80,52,141092,98621,0,0
N954,128271.5,90811.375,77,49,137226,95830,0,0
N777,122393.75,84494.125,73,46,134331,89337,0,0
N928,63929.5,35987.25,44,19,77819,42078,0,0
N2086,128023.375,90848.875,74,55,132851,93106,0,0
N1907,136361.0,96665.25,76,58,142503,99681,0,0
N2040,130047.375,92260.625,75,56,135217,94707,0,0
N1448,71811.5,40737.0,46,30,87323,48129,0,0
N469,101188.625,69153.0,58,42,113496,72581,0,0
N1245,68742.125,38644.75,46,24,83695,45422,0,0
N957,128483.75,90956.625,77,49,137448,95988,0,0
N851,124172.75,87267.625,77,48,134119,92259,0,0
N2451,109433.5,78012.25,65,46,111661,79467,0,0
N2288,66556.125,43303.75,45,28,75720,50232,0,0
N757,61006.25,34507.25,42,20,74150,40109,0,0
N3266,66869.25,46438.75,41,26,66098,46872,0,0
N1342,70264.75,39722.5,47,26,85471,46738,0,0
N847,124032.5,87114.375,76,48,134066,92088,0,0
N1749,73735.125,42939.0,49,32,88860,50891,0,0
N647,58898.25,33395.75,37,19,71575,38713,0,0
N3401,55151.75,38242.375,34,21,60014,42716,0,0
N2121,67799.5,43412.375,44,28,77588,50707,0,0
N2369,65830.0,43120.875,44,26,74651,49949,0,0
N1015,131559.5,93172.5,80,52,140595,98250,0,0
N2928,85312.75,60852.25,51,33,85346,61844,0,0
N1660,143224.5,102148.625,80,63,151295,106270,0,0
N2029,130642.25,92649.125,76,56,135910,95163,0,0
N1969,134335.5,95217.875,78,57,140110,98032,0,0
N515,104668.25,71354.625,62,43,117225,75005,0,0
N1547,72914.875,41570.625,47,30,88565,49110,0,0
N2914,86090.25,61441.25,51,33,86176,62475,0,0
N2727,95395.25,68373.0,55,39,96134,69577,0,0
N3211,57774.25,39893.375,32,20,63403,45126,0,0
N3170,58338.75,40189.625,32,20,64157,45620,0,0
N1415,144825.25,103563.875,83,65,153850,108570,0,0
N3093,76077.0,53687.0,44,30,75603,54339,0,0
N1706,142068.75,101174.875,80,64,149835,105114,0,0
N2877,61556.0,41892.125,39,23,68462,48025,0,0
N2226,67211.25,43340.625,45,29,76731,50502,0,0
N2223,119766.25,85100.5,70,52,123212,86699,0,0
N2079,128445.375,91148.625,74,55,133349,93446,0,0
N1406,144671.0,103463.875,83,62,153702,108487,0,0
N341,91305.75,63020.25,51,39,102844,65535,0,0
N2802,62309.75,42185.375,39,24,69539,48469,0,0
N1842,71568.25,43111.125,50,31,84646,51019,0,0
N1519,146574.75,104671.625,86,66,155511,109480,0,0
N659,115939.75,78764.25,66,45,129199,83175,0,0
N3326,56481.5,39055.875,32,20,61744,43938,0,0
N547,107376.5,73076.0,65,45,120102,76926,0,0
N253,60882.25,29974.5,98,20,71816,34199,0,0
N486,55983.25,31973.875,34,21,67992,36807,0,0
N2180,122700.375,87135.25,71,53,126612,88907,0,0
N532,106133.75,72308.125,63,43,118779,76042,0,0
N2144,125056.25,88786.0,74,54,129353,90734,0,0
N347,91855.625,63361.0,53,39,103441,65940,0,0
N3385,60661.75,41810.0,37,24,59836,42028,0,0
N2944,84107.25,59886.0,50,33,84082,60869,0,0
N1714,141791.5,100911.0,79,62,149477,104790,0,0
N407,96621.375,66372.75,55,41,108538,69387,0,0
N2969,83000.75,59041.5,50,33,82905,59959,0,0
N1990,132970.0,94253.25,77,57,138568,96960,0,0
N1380,70767.875,40063.0,47,27,86083,47197,0,0
N734,121475.625,82517.0,73,46,135045,87294,0,0
N2200,121337.75,86188.75,71,52,125032,87869,0,0
N3246,67953.25,47321.75,43,26,67186,47748,0,0
N2329,114997.75,81809.0,67,51,117805,83301,0,0
N2477,65043.75,42938.0,44,26,73451,49651,0,0
N26,65318.25,47641.0,37,33,71434,48375,0,0
N2282,116859.5,83118.75,69,52,119845,84586,0,0
N153,77627.0,53904.25,42,35,87916,55374,0,0
N2112,126657.375,89893.875,74,55,131251,92018,0,0
N319,89839.25,62080.5,50,38,101277,64484,0,0
N1398,144410.0,103285.625,83,62,153443,108326,0,0
N3299,64759.75,44861.0,40,26,63970,45254,0,0
N1160,67738.75,37961.5,43,23,82512,44642,0,0
N3322,56571.75,39106.625,31,20,61866,44024,0,0
N1584,73402.375,41933.125,47,30,89132,49590,0,0
N1726,74176.0,42862.0,47,32,89762,50855,0,0
N2416,111231.0,79251.25,66,47,113640,80713,0,0
N39,65258.0,27979.375,160,14,75062,31595,0,0
N2440,110124.0,78480.0,66,46,112421,79947,0,0
N2490,107857.5,76912.25,64,45,109906,78347,0,0
N2577,103442.25,73881.25,62,43,105036,75226,0,0
N1702,142165.75,101259.125,80,64,149970,105231,0,0
N2015,131418.75,93175.125,77,56,136804,95757,0,0
N1434,71480.875,40515.375,46,30,86931,47833,0,0
N1430,145220.875,103840.0,85,65,154216,108790,0,0
N3017,60056.25,41098.5,34,23,66464,46973,0,0
N992,65097.0,36574.75,44,20,79259,42827,0,0
N2757,93940.25,67285.0,55,39,94573,68531,0,0
N2365,113654.0,80921.25,67,50,116315,82379,0,0
N3247,67874.25,47254.25,43,26,67108,47685,0,0
N3303,64525.5,44691.75,40,26,63733,45074,0,0
N3073,77222.0,54598.75,45,30,76794,55246,0,0
N2164,123874.375,87931.625,71,54,127984,89815,0,0
N170,79285.25,54929.5,44,35,89892,56538,0,0
N1292,141931.5,101293.25,82,59,150992,106412,0,0
N182,80641.25,55850.0,45,37,91427,57532,0,0
N2786,92127.75,65953.5,54,37,92617,67177,0,0
N2859,88340.25,63108.75,53,36,88579,64255,0,0
N2418,111093.0,79155.25,66,47,113488,80617,0,0
N1572,145509.125,103828.25,85,65,154123,108313,0,0
N95,64014.5,28612.75,142,15,74114,32378,0,0
N1899,136544.0,96806.375,77,58,142737,99849,0,0
N2038,130133.25,92317.375,76,56,135314,94772,0,0
N2266,66840.5,43336.625,46,28,76151,50353,0,0
N3197,70573.75,49381.0,44,27,69878,49886,0,0
N1122,136319.5,96789.625,83,52,145425,101911,0,0
N1991,69070.5,43359.375,49,28,79826,50939,0,0
N383,94495.75,65052.0,54,40,106273,67904,0,0
N1769,140394.5,99691.125,78,60,147676,103331,0,0
N983,64928.0,36490.25,44,20,79054,42719,0,0
N2887,87262.75,62329.75,51,34,87421,63403,0,0
N420,97498.0,66885.0,55,41,109497,70009,0,0
N1586,73443.875,41965.375,47,30,89179,49630,0,0
N2522,64536.125,42874.375,44,25,72699,49451,0,0
N434,98505.875,67499.75,56,41,110586,70711,0,0
N424,97726.875,67037.0,55,41,109739,70165,0,0
N621,58511.0,33189.0,37,19,71104,38461,0,0
N2836,62038.5,42081.125,39,24,69147,48317,0,0
N1469,146165.5,104478.125,84,66,155174,109404,0,0
N3275,66249.25,45957.0,41,26,65474,46390,0,0
N2001,132360.5,93824.75,77,57,137882,96491,0,0
N1803,139674.0,99131.0,80,59,146763,102655,0,0
N2389,65683.25,43091.875,42,26,74437,49894,0,0
N1857,138018.0,97912.875,77,61,144611,101119,0,0
N485,102300.875,69849.0,59,43,114704,73359,0,0
N2199,121422.375,86247.75,71,52,125131,87934,0,0
N2930,85161.0,60740.0,51,33,85180,61714,0,0
N2168,123540.375,87702.375,71,54,127592,89555,0,0
N2680,63334.5,42533.25,41,24,70977,48970,0,0
N3185,58151.5,40077.375,32,20,63925,45468,0,0
N1272,69250.75,38986.75,47,26,84307,45864,0,0
N2562,104186.25,74413.0,62,44,105848,75744,0,0
N161,78459.5,54412.0,43,35,88923,55957,0,0
N188,62424.5,29325.375,121,17,72943,33300,0,0
N2911,86245.75,61558.5,51,33,86342,62599,0,0
N2353,65950.125,43150.875,45,26,74824,49993,0,0
N614,112133.25,76122.25,66,45,125182,80332,0,0
N1067,134117.25,95085.75,81,52,143198,100227,0,0
N439,99040.625,67819.0,56,42,111196,71099,0,0
N1210,68364.625,38373.0,44,24,83259,45118,0,0
N1546,72869.625,41530.625,47,30,88515,49070,0,0
N313,89270.75,61703.0,50,38,100680,64079,0,0
N1895,70751.0,43287.625,51,30,82988,51049,0,0
N387,94831.25,65275.25,54,41,106627,68149,0,0
N905,126429.5,89352.375,76,48,135542,94402,0,0
N1934,70103.25,43349.75,51,29,81720,51019,0,0
N1691,74542.875,42787.75,47,31,90508,50807,0,0
N2530,105779.5,75490.5,64,44,107614,76888,0,0
N447,99831.75,68290.75,56,42,112050,71645,0,0
N598,58139.0,33035.0,36,21,70631,38205,0,0
N3091,76243.5,53822.5,44,30,75774,54467,0,0
N2043,68512.25,43315.375,48,27,78864,50871,0,0
N2472,108428.75,77321.0,64,45,110522,78739,0,0
N3028,59836.5,40962.0,34,23,66184,46818,0,0
N2141,125312.75,88972.0,74,54,129651,90935,0,0
N399,95840.375,65907.75,55,41,107696,68848,0,0
N97,63934.0,28641.125,141,15,74061,32421,0,0
N1808,72006.25,43073.0,50,31,85489,50998,0,0
N1841,71634.0,43115.125,50,31,84764,51016,0,0
N3260,67342.25,46835.5,41,26,66566,47244,0,0
N263,86304.25,59811.0,48,38,97512,61947,0,0
N738,121815.5,82761.875,73,46,135393,87543,0,0
N583,57819.0,32864.75,36,21,70236,37994,0,0
N1623,144105.25,102821.625,82,64,152372,107041,0,0
N2511,106792.75,76184.25,64,45,108734,77598,0,0
N1676,142899.5,101909.125,81,63,150875,105973,0,0
N1100,66778.75,37433.0,44,21,81332,43961,0,0
N1408,71147.5,40307.75,47,29,86537,47534,0,0
N3225,57545.75,39750.875,32,20,63113,44927,0,0
N43,65128.5,28070.375,158,14,74958,31687,0,0
N2794,62337.25,42185.625,39,24,69588,48488,0,0
N2396,111998.0,79796.75,66,47,114480,81241,0,0
N542,107037.0,72863.625,64,45,119741,76683,0,0
N2948,83947.25,59760.75,50,33,83913,60739,0,0
N2660,98879.25,70750.75,58,40,99963,72007,0,0
N1417,144868.75,103596.125,83,65,153887,108592,0,0
N2020,68762.5,43332.625,49,27,79291,50906,0,0
N1611,73642.625,42109.625,48,30,89412,49830,0,0
N1999,132537.75,93949.0,77,57,138078,96625,0,0
N2563,104110.5,74354.0,62,44,105768,75692,0,0
N1213,139475.75,99327.375,82,56,148551,104455,0,0
N2658,63473.625,42570.5,40,24,71180,49030,0,0
N1760,140560.5,99820.625,78,60,147888,103491,0,0
N579,109651.5,74541.875,66,45,122520,78546,0,0
N3118,74630.75,52567.5,44,29,74092,53186,0,0
N3407,59436.75,40906.0,37,24,58611,41089,0,0
N3386,60583.25,41745.0,37,24,59760,41967,0,0
N284,60443.75,30150.375,93,19,71510,34447,0,0
N2572,103742.75,74098.0,62,43,105363,75434,0,0
N796,122774.0,85301.625,73,46,134056,90212,0,0
N271,87060.0,60315.75,49,38,98316,62500,0,0
N722,120388.0,81789.375,72,46,133887,86473,0,0
N1223,139846.75,99620.0,82,55,148898,104752,0,0
N3114,74868.75,52752.25,44,29,74341,53380,0,0
N2587,64017.25,42717.0,41,25,71975,49256,0,0
N1898,136593.25,96843.125,77,58,142796,99891,0,0
N2188,122184.75,86748.25,71,53,126024,88517,0,0
N3365,61651.0,42562.25,38,25,60831,42819,0,0
N828,123600.5,86605.375,76,47,133957,91561,0,0
N2373,113172.5,80598.0,67,48,115783,82054,0,0
N83,70708.0,50125.5,41,34,78941,51115,0,0
N1239,140559.5,100211.25,82,55,149598,105340,0,0
N31,65649.5,47788.5,37,33,71909,48535,0,0
N3145,73285.75,51506.25,44,29,72694,52098,0,0
N1716,141757.0,100870.875,79,62,149432,104749,0,0
N2089,68038.625,43354.0,44,29,78037,50781,0,0
N2005,68953.25,43353.75,49,28,79619,50927,0,0
N2596,63845.625,42676.5,41,24,71725,49192,0,0
N1140,67489.625,37837.375,44,21,82200,44465,0,0
N292,88266.5,61083.0,50,38,99609,63368,0,0
N919,63710.0,35886.25,43,19,77546,41934,0,0
N1569,145577.125,103874.25,85,65,154213,108383,0,0
N2313,115399.75,82099.75,68,51,118241,83577,0,0
N1508,146785.875,104865.0,86,66,155771,109711,0,0
N2240,118702.75,84386.5,69,52,121962,85911,0,0
N155,77863.5,54045.5,43,35,88207,55542,0,0
N2153,124554.875,88427.125,73,54,128764,90337,0,0
N1557,145872.125,104099.0,85,65,154573,108663,0,0
N1838,138559.25,98321.375,79,61,145306,101611,0,0
N1006,65307.5,36659.75,44,20,79535,42971,0,0
N1768,73081.0,42966.0,48,31,87581,50938,0,0
N1618,144266.25,102961.125,82,64,152560,107178,0,0
N118,63579.5,28805.125,136,16,73796,32631,0,0
N1656,74209.75,42540.25,47,30,90094,50445,0,0
N2711,96004.25,68793.0,56,39,96801,70010,0,0
N3004,80784.25,57363.25,50,32,80537,58117,0,0
N3080,76891.0,54324.75,45,30,76454,54986,0,0
N2311,115533.75,82195.5,68,52,118387,83667,0,0
N357,92404.5,63704.0,53,39,104036,66345,0,0
N1870,71061.75,43210.5,51,30,83623,51046,0,0
N482,102077.375,69709.75,59,43,114462,73203,0,0
N2965,60410.5,41260.75,33,23,66961,47252,0,0
N3403,59663.25,41062.75,37,24,58842,41263,0,0
N52,67921.25,48786.25,38,34,75106,49655,0,0
N3297,64836.75,44913.75,40,26,64049,45313,0,0
N3307,64213.25,44462.5,40,26,63417,44830,0,0
N2308,115663.75,82280.0,68,52,118533,83759,0,0
N2946,84028.75,59828.75,50,33,83997,60804,0,0
N1117,136079.0,96609.375,83,52,145181,101735,0,0
N1179,138205.75,98298.625,84,53,147293,103422,0,0
N1036,65697.25,36854.25,44,20,80018,43223,0,0
N2197,121588.875,86356.25,71,53,125330,88062,0,0
N236,84154.75,58298.25,46,38,95229,60300,0,0
N2158,124298.75,88243.75,71,54,128474,90140,0,0
N241,61097.0,29899.75,100,20,71969,34076,0,0
N3296,64913.75,44966.5,40,26,64128,45372,0,0
N3272,66481.25,46136.0,41,26,65708,46570,0,0
N194,81402.0,56385.25,45,37,92264,58125,0,0
N2846,61929.75,42024.625,39,24,69000,48260,0,0
N1685,142638.5,101681.375,80,63,150555,105727,0,0
N2181,122615.875,87072.5,71,53,126514,88842,0,0
N2492,107713.5,76806.0,64,45,109752,78248,0,0
N1045,65913.25,36950.25,44,21,80294,43366,0,0
N3408,55054.5,38182.125,34,21,59888,42628,0,0
N1089,135170.5,95923.5,82,52,144248,101057,0,0
N3238,68490.75,47747.25,44,26,67732,48185,0,0
N2156,67475.5,43335.625,44,29,77133,50597,0,0
N363,58521.625,30988.5,65,20,70063,35521,0,0
N682,117380.625,79755.5,68,45,130719,84261,0,0
N725,120711.875,82006.5,72,46,134235,86719,0,0
N2942,84268.75,60013.5,51,33,84250,60999,0,0
N819,123383.25,86313.625,75,46,133936,91253,0,0
N1882,137102.75,97235.0,76,60,143462,100349,0,0
N593,110655.75,75175.625,66,45,123609,79275,0,0
N1144,137078.875,97409.25,83,52,146175,102506,0,0
N504,103547.25,70638.375,59,43,116035,74217,0,0
N808,123095.0,85868.375,74,46,133955,90806,0,0
N2892,86950.5,62093.0,51,34,87089,63155,0,0
N830,62233.25,35174.0,40,20,75677,40949,0,0
N3396,59970.25,41283.25,37,24,59150,41495,0,0
N3122,58966.0,40514.375,34,23,65008,46152,0,0
N2941,84351.0,60081.5,51,33,84335,61064,0,0
N949,128126.75,90709.875,77,49,137081,95726,0,0
N1977,133744.25,94795.5,77,57,139436,97563,0,0
N3117,74712.75,52635.75,44,29,74175,53250,0,0
N3264,67026.25,46568.5,41,26,66254,46995,0,0
N676,59457.5,33670.25,37,19,72259,39091,0,0
N448,99942.75,68355.5,56,42,112172,71723,0,0
N2274,66734.125,43322.75,46,28,75991,50309,0,0
N925,63872.25,35956.75,43,19,77753,42042,0,0
N713,119736.0,81362.375,72,45,133189,85983,0,0
N3047,78518.25,55619.5,47,30,78150,56286,0,0
N1066,134059.75,95040.125,81,52,143138,100179,0,0
N2461,65199.625,42965.125,44,27,73721,49716,0,0
N1621,144191.25,102898.625,82,64,152466,107109,0,0
N1819,139149.0,98735.125,79,61,146106,102187,0,0
N5,62770.0,46595.5,35,31,67750,47179,0,0
N776,122369.625,84439.0,73,46,134360,89269,0,0
N1043,133002.5,94272.125,82,52,142044,99351,0,0
N1206,139220.375,99123.0,83,55,148300,104242,0,0
N455,56750.5,31643.0,44,21,68647,36417,0,0
N3399,59815.25,41169.0,37,24,58996,41379,0,0
N967,129132.5,91415.375,78,50,138107,96463,0,0
N1905,70545.5,43331.75,51,29,82578,51047,0,0
N539,106808.5,72722.625,64,44,119499,76523,0,0
N3046,78597.25,55677.25,47,30,78235,56351,0,0
N2481,64925.875,42930.125,44,26,73269,49603,0,0
N2973,82762.0,58859.0,50,33,82651,59764,0,0
N1979,133656.25,94728.75,77,57,139340,97496,0,0
N643,114602.75,77815.875,66,45,127795,82167,0,0
N297,88380.25,61160.5,50,38,99728,63446,0,0
